Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,StateClassID,AgeMin,AgeMax,TSTGroupID,TSTMin,TSTMax,TransitionGroupID,TransitionMultiplierTypeID,Amount,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
,2010,,,18,,,,,,,Forest:Coniferous Medium->Forest:Coniferous Old [Type],,0.0015,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Medium->Forest:Coniferous Young [Type],,0.0113,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Medium [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Young [Type],,0.0001,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Medium->Forest:Mixed Medium [Type],,0.0121,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Medium->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Medium->Forest:Mixed Young [Type],,0.0148,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Old->Forest:Coniferous Medium [Type],,0.0228,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Old->Forest:Coniferous Young [Type],,0.0022,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Old->Forest:Deciduous Medium [Type],,0.0001,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Old->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Old->Forest:Deciduous Young [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Old->Forest:Mixed Medium [Type],,0.0225,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Old->Forest:Mixed Old [Type],,0.0005,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Old->Forest:Mixed Young [Type],,0.0072,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Young->Forest:Coniferous Medium [Type],,0.0001,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Young->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Young->Forest:Deciduous Medium [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Young->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Young->Forest:Deciduous Young [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Young->Forest:Mixed Medium [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Young->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Coniferous Young->Forest:Mixed Young [Type],,0.0947,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Medium->Forest:Deciduous Old [Type],,0.0007,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Medium->Forest:Deciduous Young [Type],,0.0049,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Medium->Forest:Mixed Medium [Type],,0.0012,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Medium->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Medium->Forest:Mixed Young [Type],,0.0002,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Old->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Old->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Old->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Old->Forest:Deciduous Medium [Type],,0.0466,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Old->Forest:Deciduous Young [Type],,0.0116,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Old->Forest:Mixed Medium [Type],,0.0011,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Old->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Old->Forest:Mixed Young [Type],,0.0003,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Young->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Young->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Young->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Young->Forest:Deciduous Medium [Type],,0.0066,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Young->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Young->Forest:Mixed Medium [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Young->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Deciduous Young->Forest:Mixed Young [Type],,0.0039,,,,,
,2010,,,18,,,,,,,Forest:Mixed Medium->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Mixed Medium->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Mixed Medium->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Mixed Medium->Forest:Deciduous Medium [Type],,0.0053,,,,,
,2010,,,18,,,,,,,Forest:Mixed Medium->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Mixed Medium->Forest:Deciduous Young [Type],,0.0008,,,,,
,2010,,,18,,,,,,,Forest:Mixed Medium->Forest:Mixed Old [Type],,0.0003,,,,,
,2010,,,18,,,,,,,Forest:Mixed Medium->Forest:Mixed Young [Type],,0.0105,,,,,
,2010,,,18,,,,,,,Forest:Mixed Old->Forest:Coniferous Medium [Type],,0.0001,,,,,
,2010,,,18,,,,,,,Forest:Mixed Old->Forest:Coniferous Old [Type],,0.0001,,,,,
,2010,,,18,,,,,,,Forest:Mixed Old->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Mixed Old->Forest:Deciduous Medium [Type],,0.0100,,,,,
,2010,,,18,,,,,,,Forest:Mixed Old->Forest:Deciduous Old [Type],,0.0007,,,,,
,2010,,,18,,,,,,,Forest:Mixed Old->Forest:Deciduous Young [Type],,0.0012,,,,,
,2010,,,18,,,,,,,Forest:Mixed Old->Forest:Mixed Medium [Type],,0.0530,,,,,
,2010,,,18,,,,,,,Forest:Mixed Old->Forest:Mixed Young [Type],,0.0024,,,,,
,2010,,,18,,,,,,,Forest:Mixed Young->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Mixed Young->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Mixed Young->Forest:Coniferous Young [Type],,0.0002,,,,,
,2010,,,18,,,,,,,Forest:Mixed Young->Forest:Deciduous Medium [Type],,0.0001,,,,,
,2010,,,18,,,,,,,Forest:Mixed Young->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,18,,,,,,,Forest:Mixed Young->Forest:Deciduous Young [Type],,0.0061,,,,,
,2010,,,18,,,,,,,Forest:Mixed Young->Forest:Mixed Medium [Type],,0.0049,,,,,
,2010,,,18,,,,,,,Forest:Mixed Young->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Medium->Forest:Coniferous Old [Type],,0.0009,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Medium->Forest:Coniferous Young [Type],,0.0117,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Medium [Type],,0.0001,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Young [Type],,0.0001,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Medium->Forest:Mixed Medium [Type],,0.0129,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Medium->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Medium->Forest:Mixed Young [Type],,0.0147,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Old->Forest:Coniferous Medium [Type],,0.0198,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Old->Forest:Coniferous Young [Type],,0.0032,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Old->Forest:Deciduous Medium [Type],,0.0001,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Old->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Old->Forest:Deciduous Young [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Old->Forest:Mixed Medium [Type],,0.0198,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Old->Forest:Mixed Old [Type],,0.0004,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Old->Forest:Mixed Young [Type],,0.0120,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Young->Forest:Coniferous Medium [Type],,0.0001,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Young->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Young->Forest:Deciduous Medium [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Young->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Young->Forest:Deciduous Young [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Young->Forest:Mixed Medium [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Young->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Coniferous Young->Forest:Mixed Young [Type],,0.0897,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Medium->Forest:Deciduous Old [Type],,0.0008,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Medium->Forest:Deciduous Young [Type],,0.0036,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Medium->Forest:Mixed Medium [Type],,0.0018,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Medium->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Medium->Forest:Mixed Young [Type],,0.0003,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Old->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Old->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Old->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Old->Forest:Deciduous Medium [Type],,0.0787,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Old->Forest:Deciduous Young [Type],,0.0020,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Old->Forest:Mixed Medium [Type],,0.0023,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Old->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Old->Forest:Mixed Young [Type],,0.0002,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Young->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Young->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Young->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Young->Forest:Deciduous Medium [Type],,0.0079,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Young->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Young->Forest:Mixed Medium [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Young->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Deciduous Young->Forest:Mixed Young [Type],,0.0046,,,,,
,2010,,,19,,,,,,,Forest:Mixed Medium->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Mixed Medium->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Mixed Medium->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Mixed Medium->Forest:Deciduous Medium [Type],,0.0050,,,,,
,2010,,,19,,,,,,,Forest:Mixed Medium->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Mixed Medium->Forest:Deciduous Young [Type],,0.0005,,,,,
,2010,,,19,,,,,,,Forest:Mixed Medium->Forest:Mixed Old [Type],,0.0003,,,,,
,2010,,,19,,,,,,,Forest:Mixed Medium->Forest:Mixed Young [Type],,0.0088,,,,,
,2010,,,19,,,,,,,Forest:Mixed Old->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Mixed Old->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Mixed Old->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Mixed Old->Forest:Deciduous Medium [Type],,0.0091,,,,,
,2010,,,19,,,,,,,Forest:Mixed Old->Forest:Deciduous Old [Type],,0.0006,,,,,
,2010,,,19,,,,,,,Forest:Mixed Old->Forest:Deciduous Young [Type],,0.0008,,,,,
,2010,,,19,,,,,,,Forest:Mixed Old->Forest:Mixed Medium [Type],,0.0639,,,,,
,2010,,,19,,,,,,,Forest:Mixed Old->Forest:Mixed Young [Type],,0.0013,,,,,
,2010,,,19,,,,,,,Forest:Mixed Young->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Mixed Young->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Mixed Young->Forest:Coniferous Young [Type],,0.0002,,,,,
,2010,,,19,,,,,,,Forest:Mixed Young->Forest:Deciduous Medium [Type],,0.0002,,,,,
,2010,,,19,,,,,,,Forest:Mixed Young->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,19,,,,,,,Forest:Mixed Young->Forest:Deciduous Young [Type],,0.0026,,,,,
,2010,,,19,,,,,,,Forest:Mixed Young->Forest:Mixed Medium [Type],,0.0061,,,,,
,2010,,,19,,,,,,,Forest:Mixed Young->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Medium->Forest:Coniferous Old [Type],,0.0012,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Medium->Forest:Coniferous Young [Type],,0.0068,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Medium [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Young [Type],,0.0001,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Medium->Forest:Mixed Medium [Type],,0.0176,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Medium->Forest:Mixed Old [Type],,0.0001,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Medium->Forest:Mixed Young [Type],,0.0087,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Old->Forest:Coniferous Medium [Type],,0.0156,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Old->Forest:Coniferous Young [Type],,0.0027,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Old->Forest:Deciduous Medium [Type],,0.0005,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Old->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Old->Forest:Deciduous Young [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Old->Forest:Mixed Medium [Type],,0.0302,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Old->Forest:Mixed Old [Type],,0.0006,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Old->Forest:Mixed Young [Type],,0.0078,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Young->Forest:Coniferous Medium [Type],,0.0001,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Young->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Young->Forest:Deciduous Medium [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Young->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Young->Forest:Deciduous Young [Type],,0.0001,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Young->Forest:Mixed Medium [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Young->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Coniferous Young->Forest:Mixed Young [Type],,0.0727,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Medium->Forest:Deciduous Old [Type],,0.0008,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Medium->Forest:Deciduous Young [Type],,0.0034,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Medium->Forest:Mixed Medium [Type],,0.0039,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Medium->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Medium->Forest:Mixed Young [Type],,0.0003,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Old->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Old->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Old->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Old->Forest:Deciduous Medium [Type],,0.0645,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Old->Forest:Deciduous Young [Type],,0.0014,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Old->Forest:Mixed Medium [Type],,0.0038,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Old->Forest:Mixed Old [Type],,0.0001,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Old->Forest:Mixed Young [Type],,0.0004,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Young->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Young->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Young->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Young->Forest:Deciduous Medium [Type],,0.0053,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Young->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Young->Forest:Mixed Medium [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Young->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Deciduous Young->Forest:Mixed Young [Type],,0.0077,,,,,
,2010,,,20,,,,,,,Forest:Mixed Medium->Forest:Coniferous Medium [Type],,0.0001,,,,,
,2010,,,20,,,,,,,Forest:Mixed Medium->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Mixed Medium->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Mixed Medium->Forest:Deciduous Medium [Type],,0.0064,,,,,
,2010,,,20,,,,,,,Forest:Mixed Medium->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Mixed Medium->Forest:Deciduous Young [Type],,0.0009,,,,,
,2010,,,20,,,,,,,Forest:Mixed Medium->Forest:Mixed Old [Type],,0.0002,,,,,
,2010,,,20,,,,,,,Forest:Mixed Medium->Forest:Mixed Young [Type],,0.0120,,,,,
,2010,,,20,,,,,,,Forest:Mixed Old->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Mixed Old->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Mixed Old->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Mixed Old->Forest:Deciduous Medium [Type],,0.0077,,,,,
,2010,,,20,,,,,,,Forest:Mixed Old->Forest:Deciduous Old [Type],,0.0006,,,,,
,2010,,,20,,,,,,,Forest:Mixed Old->Forest:Deciduous Young [Type],,0.0016,,,,,
,2010,,,20,,,,,,,Forest:Mixed Old->Forest:Mixed Medium [Type],,0.0535,,,,,
,2010,,,20,,,,,,,Forest:Mixed Old->Forest:Mixed Young [Type],,0.0021,,,,,
,2010,,,20,,,,,,,Forest:Mixed Young->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Mixed Young->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Mixed Young->Forest:Coniferous Young [Type],,0.0016,,,,,
,2010,,,20,,,,,,,Forest:Mixed Young->Forest:Deciduous Medium [Type],,0.0002,,,,,
,2010,,,20,,,,,,,Forest:Mixed Young->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,20,,,,,,,Forest:Mixed Young->Forest:Deciduous Young [Type],,0.0026,,,,,
,2010,,,20,,,,,,,Forest:Mixed Young->Forest:Mixed Medium [Type],,0.0066,,,,,
,2010,,,20,,,,,,,Forest:Mixed Young->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Medium->Forest:Coniferous Old [Type],,0.0015,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Medium->Forest:Coniferous Young [Type],,0.0070,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Medium [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Medium->Forest:Deciduous Young [Type],,0.0001,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Medium->Forest:Mixed Medium [Type],,0.0154,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Medium->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Medium->Forest:Mixed Young [Type],,0.0085,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Old->Forest:Coniferous Medium [Type],,0.0176,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Old->Forest:Coniferous Young [Type],,0.0021,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Old->Forest:Deciduous Medium [Type],,0.0003,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Old->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Old->Forest:Deciduous Young [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Old->Forest:Mixed Medium [Type],,0.0286,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Old->Forest:Mixed Old [Type],,0.0009,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Old->Forest:Mixed Young [Type],,0.0065,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Young->Forest:Coniferous Medium [Type],,0.0001,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Young->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Young->Forest:Deciduous Medium [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Young->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Young->Forest:Deciduous Young [Type],,0.0002,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Young->Forest:Mixed Medium [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Young->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Coniferous Young->Forest:Mixed Young [Type],,0.0700,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Medium->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Medium->Forest:Deciduous Old [Type],,0.0007,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Medium->Forest:Deciduous Young [Type],,0.0046,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Medium->Forest:Mixed Medium [Type],,0.0026,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Medium->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Medium->Forest:Mixed Young [Type],,0.0005,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Old->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Old->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Old->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Old->Forest:Deciduous Medium [Type],,0.0604,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Old->Forest:Deciduous Young [Type],,0.0031,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Old->Forest:Mixed Medium [Type],,0.0025,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Old->Forest:Mixed Old [Type],,0.0001,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Old->Forest:Mixed Young [Type],,0.0005,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Young->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Young->Forest:Coniferous Old [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Young->Forest:Coniferous Young [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Young->Forest:Deciduous Medium [Type],,0.0050,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Young->Forest:Deciduous Old [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Young->Forest:Mixed Medium [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Young->Forest:Mixed Old [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Deciduous Young->Forest:Mixed Young [Type],,0.0067,,,,,
,2010,,,21,,,,,,,Forest:Mixed Medium->Forest:Coniferous Medium [Type],,0.0000,,,,,
,2010,,,21,,,,,,,Forest:Mixed Medium->Forest:Coniferous Old [Type],,0.0000,,,,,
